sociality,touch_1,target_2,target_3,multi_ag_vs_jointact_1,multi_ag_vs_jointact_2,ToM,people_present
633,0.046771762062952305,0.0,0.046771762062952305,0.0,0.002503912376531775,0.0,0.0,0.046771762062952305
634,0.4879095679700409,0.0,0.4879095679700409,0.0,0.0,0.0,0.0,0.4879095679700409
635,0.8624538712633025,0.0,0.8624538712633025,0.0,0.0,0.0,0.0,0.8181860215768821
636,0.9772857103157561,0.0,0.9772857103157561,0.0,0.0,0.0,0.0,0.4893761423457152
637,0.9974960876234682,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.17931006604658611
638,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5106238576542848
639,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8206899339534138
640,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5336439920321357
641,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6229517843302065
642,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8851681609475465
643,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9797896226922879
644,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9532282379370476
645,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5563582817163796
646,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6254556967067383
647,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8851681609475465
648,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9355217730058675
649,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5095865196534273
650,1.0,0.0,1.0,0.0,0.04426784968642053,0.0,0.0,0.18181397842311792
651,1.0,0.0,1.0,0.0,0.4879095679700409,0.0,0.0,0.5106238576542848
652,1.0,0.0,1.0,0.0,0.8181860215768821,0.0,0.0,0.8649577836398342
653,1.0,0.04426784968642053,1.0,0.0,0.4893761423457152,0.0,0.0,0.9772857103157561
654,0.9557321503135794,0.4879095679700409,0.9557321503135794,0.0,0.13504221636016558,0.0,0.0,0.9974960876234682
655,0.5563582817163796,0.8624538712633025,0.5563582817163796,0.0,0.022714289684243855,0.0,0.0,1.0
656,0.6254556967067383,0.9330178606293357,0.6254556967067383,0.0,0.002503912376531775,0.0,0.0,0.9557321503135794
657,0.8851681609475465,0.5095865196534273,0.8851681609475465,0.0,0.0,0.0,0.0,0.5120904320299591
658,0.9797896226922879,0.13754612873669736,0.9797896226922879,0.0,0.0,0.0,0.0,0.13754612873669736
659,0.9974960876234682,0.022714289684243855,0.9974960876234682,0.0,0.0,0.0,0.0,0.022714289684243855
660,1.0,0.002503912376531775,1.0,0.0,0.0,0.0,0.0,0.002503912376531775
661,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
662,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
663,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
664,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
668,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
669,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04426784968642053
670,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4879095679700409
671,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8624538712633025
672,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9772857103157561
673,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9974960876234682
674,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
675,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
676,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
677,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
678,1.0,0.0,1.0,0.04426784968642053,0.0,0.0,0.0,0.9557321503135794
679,1.0,0.0,1.0,0.4436417182836204,0.0,0.0,0.0,0.5120904320299591
680,1.0,0.0,1.0,0.37454430329326166,0.0,0.0,0.0,0.13754612873669736
681,1.0,0.0,1.0,0.11483183905245352,0.0,0.0,0.0,0.06698213937066438
682,1.0,0.0,1.0,0.020210377307712083,0.0,0.0,0.0,0.4904134803465727
683,1.0,0.0,1.0,0.002503912376531775,0.0,0.0,0.0,0.8624538712633025
684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9330178606293357
685,0.9557321503135794,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,0.5095865196534273
686,0.5120904320299591,0.0,0.5120904320299591,0.0,0.0,0.0,0.0,0.13754612873669736
687,0.13754612873669736,0.0,0.13754612873669736,0.0,0.0,0.0,0.0,0.022714289684243855
688,0.022714289684243855,0.0,0.022714289684243855,0.0,0.0,0.0,0.0,0.002503912376531775
689,0.002503912376531775,0.0,0.002503912376531775,0.0,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,0.04426784968642053,0.0,0.04426784968642053,0.04426784968642053,0.0,0.0,0.0,0.0
693,0.4879095679700409,0.0,0.4879095679700409,0.4879095679700409,0.0,0.0,0.0,0.0
694,0.8181860215768821,0.0,0.8181860215768821,0.8181860215768821,0.0,0.0,0.0,0.0
695,0.4893761423457152,0.0,0.4893761423457152,0.4893761423457152,0.0,0.0,0.0,0.0
696,0.13504221636016558,0.0,0.13504221636016558,0.13504221636016558,0.0,0.0,0.0,0.0
697,0.022714289684243855,0.0,0.022714289684243855,0.022714289684243855,0.0,0.0,0.0,0.0
698,0.002503912376531775,0.0,0.002503912376531775,0.002503912376531775,0.0,0.0,0.0,0.0
699,0.04426784968642053,0.0,0.04426784968642053,0.04426784968642053,0.0,0.0,0.0,0.0
700,0.4879095679700409,0.0,0.4879095679700409,0.4879095679700409,0.0,0.0,0.0,0.0
701,0.8624538712633025,0.0,0.8181860215768821,0.8181860215768821,0.0,0.0,0.0,0.0
702,0.9772857103157561,0.04426784968642053,0.5336439920321357,0.4893761423457152,0.0,0.0,0.0,0.0
703,0.9974960876234682,0.4436417182836204,0.578683934643786,0.13504221636016558,0.0,0.0,0.0,0.0
704,1.0,0.37454430329326166,0.39725859297750554,0.022714289684243855,0.0,0.0,0.0,0.0
705,0.9557321503135794,0.11483183905245352,0.11733575142898528,0.002503912376531775,0.0,0.0,0.0,0.0
706,0.5563582817163796,0.020210377307712083,0.06447822699413261,0.0,0.0,0.0,0.0,0.0
707,0.6254556967067383,0.046771762062952305,0.4904134803465727,0.0,0.0,0.0,0.0,0.0
708,0.8851681609475465,0.4879095679700409,0.8624538712633025,0.0,0.0,0.0,0.0,0.0
709,0.9797896226922879,0.8181860215768821,0.9772857103157561,0.0,0.0,0.0,0.0,0.0
710,0.9974960876234682,0.4893761423457152,0.9974960876234682,0.0,0.0,0.0,0.0,0.0
711,1.0,0.13504221636016558,0.9557321503135794,0.04426784968642053,0.0,0.0,0.0,0.0
712,1.0,0.06698213937066438,0.5563582817163796,0.4879095679700409,0.04426784968642053,0.0,0.0,0.0
713,1.0,0.4904134803465727,0.6254556967067383,0.8181860215768821,0.4879095679700409,0.0,0.0,0.0
714,1.0,0.8181860215768821,0.8851681609475465,0.4893761423457152,0.8181860215768821,0.0,0.0,0.0
715,1.0,0.4893761423457152,0.9797896226922879,0.13504221636016558,0.4893761423457152,0.0,0.0,0.0
716,1.0,0.13504221636016558,0.9532282379370476,0.06698213937066438,0.13504221636016558,0.0,0.0,0.0
717,1.0,0.022714289684243855,0.5563582817163796,0.4904134803465727,0.022714289684243855,0.0,0.0,0.0
718,1.0,0.046771762062952305,0.6254556967067383,0.8181860215768821,0.002503912376531775,0.0,0.0,0.04426784968642053
719,1.0,0.4879095679700409,0.8851681609475465,0.4893761423457152,0.04426784968642053,0.0,0.0,0.4879095679700409
720,1.0,0.8624538712633025,0.9797896226922879,0.13504221636016558,0.4879095679700409,0.0,0.0,0.8181860215768821
721,1.0,0.9330178606293357,0.9974960876234682,0.022714289684243855,0.8181860215768821,0.0,0.0,0.4893761423457152
722,1.0,0.5095865196534273,1.0,0.002503912376531775,0.4893761423457152,0.0,0.0,0.13504221636016558
723,1.0,0.13754612873669736,1.0,0.0,0.13504221636016558,0.0,0.0,0.022714289684243855
724,1.0,0.06698213937066438,0.9557321503135794,0.04426784968642053,0.022714289684243855,0.0,0.0,0.002503912376531775
725,1.0,0.4904134803465727,0.5120904320299591,0.4879095679700409,0.002503912376531775,0.0,0.0,0.0
726,1.0,0.8181860215768821,0.13754612873669736,0.8624538712633025,0.0,0.0,0.0,0.0
727,1.0,0.4893761423457152,0.022714289684243855,0.9772857103157561,0.0,0.0,0.0,0.0
728,1.0,0.13504221636016558,0.046771762062952305,0.9532282379370476,0.0,0.0,0.0,0.0
729,1.0,0.022714289684243855,0.4879095679700409,0.5563582817163796,0.0,0.0,0.0,0.0
730,1.0,0.002503912376531775,0.8181860215768821,0.6254556967067383,0.0,0.0,0.0,0.0
731,1.0,0.0,0.4893761423457152,0.8851681609475465,0.0,0.0,0.0,0.0
732,1.0,0.0,0.13504221636016558,0.9797896226922879,0.0,0.0,0.0,0.0
733,1.0,0.0,0.022714289684243855,0.9974960876234682,0.0,0.0,0.0,0.0
734,1.0,0.04426784968642053,0.002503912376531775,1.0,0.04426784968642053,0.0,0.0,0.0
735,1.0,0.4879095679700409,0.0,1.0,0.4879095679700409,0.0,0.0,0.0
736,1.0,0.8624538712633025,0.0,1.0,0.8624538712633025,0.0,0.0,0.0
737,1.0,0.9772857103157561,0.04426784968642053,0.9557321503135794,0.9330178606293357,0.0,0.0,0.0
738,1.0,0.9974960876234682,0.4879095679700409,0.5120904320299591,0.5538543693398477,0.0,0.0,0.0
739,1.0,1.0,0.8624538712633025,0.18181397842311792,0.6254556967067383,0.0,0.0,0.0
740,1.0,1.0,0.9330178606293357,0.5106238576542848,0.840900311261126,0.0,0.0,0.0
741,1.0,1.0,0.5095865196534273,0.8206899339534138,0.49188005472224694,0.0,0.0,0.0
742,1.0,1.0,0.13754612873669736,0.4893761423457152,0.13504221636016558,0.0,0.0,0.0
743,1.0,1.0,0.022714289684243855,0.17931006604658611,0.022714289684243855,0.0,0.0,0.0
744,1.0,1.0,0.002503912376531775,0.5106238576542848,0.002503912376531775,0.0,0.0,0.0
745,0.9557321503135794,0.9557321503135794,0.0,0.8206899339534138,0.0,0.0,0.0,0.0
746,0.5120904320299591,0.5120904320299591,0.0,0.4893761423457152,0.0,0.0,0.0,0.0
747,0.18181397842311792,0.13754612873669736,0.04426784968642053,0.13504221636016558,0.0,0.0,0.0,0.0
748,0.5106238576542848,0.022714289684243855,0.4879095679700409,0.022714289684243855,0.0,0.0,0.0,0.04426784968642053
749,0.8649577836398342,0.002503912376531775,0.8624538712633025,0.002503912376531775,0.0,0.0,0.0,0.4879095679700409
750,0.9772857103157561,0.04426784968642053,0.9772857103157561,0.0,0.0,0.0,0.0,0.8624538712633025
751,0.9974960876234682,0.4879095679700409,0.9974960876234682,0.0,0.0,0.0,0.0,0.9330178606293357
752,1.0,0.8181860215768821,1.0,0.0,0.0,0.0,0.0,0.5538543693398477
753,1.0,0.4893761423457152,0.9557321503135794,0.0,0.0,0.0,0.0,0.6254556967067383
754,1.0,0.13504221636016558,0.5120904320299591,0.0,0.0,0.0,0.0,0.8851681609475465
755,1.0,0.022714289684243855,0.13754612873669736,0.0,0.0,0.0,0.0,0.9797896226922879
756,1.0,0.002503912376531775,0.022714289684243855,0.0,0.0,0.0,0.0,0.9974960876234682
757,1.0,0.0,0.002503912376531775,0.0,0.0,0.0,0.0,1.0
758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
760,1.0,0.0,0.04426784968642053,0.0,0.0,0.0,0.0,1.0
761,1.0,0.0,0.4879095679700409,0.0,0.0,0.0,0.0,1.0
762,1.0,0.0,0.8624538712633025,0.0,0.0,0.0,0.0,1.0
763,1.0,0.0,0.9772857103157561,0.0,0.0,0.0,0.0,1.0
764,1.0,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,1.0
765,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
766,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
767,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
768,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
769,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
770,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
771,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
772,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9557321503135794
773,1.0,0.04426784968642053,1.0,0.0,0.0,0.0,0.0,0.5120904320299591
774,1.0,0.4879095679700409,1.0,0.0,0.0,0.0,0.0,0.13754612873669736
775,1.0,0.8624538712633025,1.0,0.0,0.0,0.0,0.0,0.022714289684243855
776,1.0,0.9330178606293357,1.0,0.0,0.0,0.0,0.0,0.046771762062952305
777,1.0,0.5095865196534273,1.0,0.0,0.0,0.0,0.0,0.4879095679700409
778,1.0,0.13754612873669736,1.0,0.0,0.0,0.0,0.0,0.8181860215768821
779,1.0,0.022714289684243855,1.0,0.0,0.0,0.0,0.0,0.5336439920321357
780,1.0,0.002503912376531775,1.0,0.0,0.0,0.0,0.0,0.6229517843302065
781,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8851681609475465
782,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9797896226922879
783,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9974960876234682
784,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
785,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
786,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
787,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
789,1.0,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,0.9557321503135794
790,0.9557321503135794,0.0,0.5120904320299591,0.0,0.0,0.0,0.0,0.5120904320299591
791,0.5563582817163796,0.0,0.18181397842311792,0.0,0.0,0.0,0.0,0.13754612873669736
792,0.6254556967067383,0.0,0.5106238576542848,0.0,0.0,0.0,0.0,0.06698213937066438
793,0.8851681609475465,0.0,0.8649577836398342,0.0,0.0,0.0,0.0,0.4904134803465727
794,0.9797896226922879,0.0,0.9772857103157561,0.0,0.0,0.0,0.0,0.8624538712633025
795,0.9974960876234682,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.9772857103157561
796,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9532282379370476
797,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5120904320299591
798,1.0,0.0,1.0,0.0,0.04426784968642053,0.0,0.0,0.18181397842311792
799,0.9557321503135794,0.0,0.9557321503135794,0.0,0.4436417182836204,0.0,0.0,0.46635600796786425
800,0.5563582817163796,0.0,0.5563582817163796,0.0,0.37454430329326166,0.0,0.0,0.42131606535621396
801,0.6254556967067383,0.0,0.6254556967067383,0.0,0.11483183905245352,0.0,0.0,0.6027414070224943
802,0.8851681609475465,0.0,0.8851681609475465,0.0,0.020210377307712083,0.0,0.0,0.8826642485710147
803,0.9797896226922879,0.0,0.9797896226922879,0.0,0.002503912376531775,0.0,0.0,0.9797896226922879
804,0.9974960876234682,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.9974960876234682
805,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
806,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
807,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
808,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
809,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
810,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
811,0.9557321503135794,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,1.0
812,0.5120904320299591,0.0,0.5120904320299591,0.0,0.0,0.0,0.0,0.9557321503135794
813,0.13754612873669736,0.0,0.13754612873669736,0.0,0.0,0.0,0.0,0.5563582817163796
814,0.022714289684243855,0.0,0.022714289684243855,0.0,0.0,0.0,0.0,0.6254556967067383
815,0.002503912376531775,0.0,0.002503912376531775,0.0,0.0,0.0,0.0,0.8851681609475465
816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797896226922879
817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532282379370476
818,0.0,0.0,0.0,0.0,0.04426784968642053,0.0,0.0,0.5120904320299591
819,0.0,0.0,0.0,0.0,0.4879095679700409,0.0,0.0,0.13754612873669736
820,0.04426784968642053,0.0,0.04426784968642053,0.0,0.8624538712633025,0.0,0.0,0.022714289684243855
821,0.4879095679700409,0.0,0.4879095679700409,0.0,0.9330178606293357,0.0,0.0,0.046771762062952305
822,0.8624538712633025,0.04426784968642053,0.8624538712633025,0.0,0.5538543693398477,0.0,0.0,0.4879095679700409
823,0.9772857103157561,0.4879095679700409,0.9772857103157561,0.0,0.6254556967067383,0.0,0.0,0.8624538712633025
824,0.9974960876234682,0.8624538712633025,0.9974960876234682,0.0,0.8851681609475465,0.0,0.0,0.9772857103157561
825,1.0,0.9772857103157561,1.0,0.0,0.9797896226922879,0.0,0.0,0.9974960876234682
826,1.0,0.9974960876234682,1.0,0.0,0.9974960876234682,0.0,0.0,1.0
827,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
828,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
829,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
830,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
831,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
832,1.0,0.9557321503135794,1.0,0.0,0.9557321503135794,0.0,0.0,0.9557321503135794
833,0.9557321503135794,0.5120904320299591,0.9557321503135794,0.0,0.5120904320299591,0.0,0.0,0.5120904320299591
834,0.5120904320299591,0.13754612873669736,0.5120904320299591,0.0,0.13754612873669736,0.0,0.0,0.13754612873669736
835,0.13754612873669736,0.022714289684243855,0.13754612873669736,0.0,0.022714289684243855,0.0,0.0,0.022714289684243855
836,0.022714289684243855,0.002503912376531775,0.022714289684243855,0.0,0.002503912376531775,0.0,0.0,0.002503912376531775
837,0.002503912376531775,0.0,0.002503912376531775,0.0,0.0,0.0,0.0,0.0
838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,0.04426784968642053,0.0,0.04426784968642053,0.0,0.0,0.0,0.0,0.0
849,0.4879095679700409,0.0,0.4879095679700409,0.0,0.0,0.0,0.0,0.0
850,0.8624538712633025,0.0,0.8624538712633025,0.0,0.0,0.0,0.0,0.04426784968642053
851,0.9772857103157561,0.0,0.9772857103157561,0.0,0.0,0.0,0.0,0.4879095679700409
852,0.9974960876234682,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.8624538712633025
853,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9772857103157561
854,1.0,0.04426784968642053,1.0,0.0,0.0,0.0,0.0,0.9974960876234682
855,1.0,0.4879095679700409,1.0,0.0,0.04426784968642053,0.0,0.0,1.0
856,1.0,0.8624538712633025,1.0,0.0,0.4879095679700409,0.0,0.0,1.0
857,1.0,0.9772857103157561,1.0,0.0,0.8624538712633025,0.0,0.0,1.0
858,1.0,0.9974960876234682,1.0,0.0,0.9772857103157561,0.0,0.0,1.0
859,1.0,1.0,1.0,0.0,0.9532282379370476,0.04426784968642053,0.0,1.0
860,1.0,1.0,1.0,0.0,0.5120904320299591,0.4879095679700409,0.0,1.0
861,1.0,1.0,1.0,0.0,0.13754612873669736,0.8624538712633025,0.0,1.0
862,1.0,1.0,1.0,0.0,0.022714289684243855,0.9772857103157561,0.0,1.0
863,1.0,1.0,1.0,0.0,0.002503912376531775,0.9974960876234682,0.0,1.0
864,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
865,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
866,1.0,0.9557321503135794,1.0,0.0,0.0,0.9557321503135794,0.0,1.0
867,1.0,0.5120904320299591,1.0,0.0,0.0,0.5120904320299591,0.0,1.0
868,1.0,0.13754612873669736,1.0,0.0,0.0,0.13754612873669736,0.0,1.0
869,1.0,0.022714289684243855,1.0,0.0,0.04426784968642053,0.022714289684243855,0.0,1.0
870,1.0,0.002503912376531775,1.0,0.0,0.4879095679700409,0.002503912376531775,0.0,1.0
871,1.0,0.0,1.0,0.0,0.8181860215768821,0.0,0.0,1.0
872,1.0,0.0,1.0,0.0,0.4893761423457152,0.0,0.0,1.0
873,1.0,0.0,1.0,0.0,0.13504221636016558,0.0,0.0,1.0
874,1.0,0.0,1.0,0.0,0.022714289684243855,0.0,0.0,1.0
875,1.0,0.0,1.0,0.0,0.002503912376531775,0.0,0.0,1.0
876,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
877,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9557321503135794
878,1.0,0.0,1.0,0.0,0.04426784968642053,0.0,0.0,0.5120904320299591
879,1.0,0.0,1.0,0.0,0.4879095679700409,0.0,0.0,0.13754612873669736
880,1.0,0.0,1.0,0.0,0.8181860215768821,0.0,0.0,0.022714289684243855
881,1.0,0.0,1.0,0.0,0.4893761423457152,0.0,0.0,0.002503912376531775
882,1.0,0.0,1.0,0.0,0.13504221636016558,0.0,0.0,0.0
883,1.0,0.0,1.0,0.0,0.022714289684243855,0.0,0.0,0.0
884,1.0,0.04426784968642053,1.0,0.04426784968642053,0.002503912376531775,0.0,0.0,0.0
885,1.0,0.4879095679700409,1.0,0.4879095679700409,0.0,0.0,0.0,0.0
886,1.0,0.8624538712633025,1.0,0.8624538712633025,0.0,0.0,0.0,0.0
887,1.0,0.9330178606293357,0.9557321503135794,0.9330178606293357,0.0,0.0,0.0,0.0
888,1.0,0.5538543693398477,0.5563582817163796,0.5538543693398477,0.0,0.0,0.0,0.0
889,1.0,0.6254556967067383,0.6254556967067383,0.6254556967067383,0.0,0.0,0.0,0.0
890,1.0,0.8851681609475465,0.8851681609475465,0.8851681609475465,0.0,0.0,0.0,0.0
891,1.0,0.9797896226922879,0.9797896226922879,0.9797896226922879,0.0,0.0,0.0,0.0
892,1.0,0.9974960876234682,0.9974960876234682,0.9974960876234682,0.0,0.0,0.0,0.0
893,0.9557321503135794,0.9557321503135794,0.9557321503135794,0.9557321503135794,0.0,0.0,0.0,0.0
894,0.5563582817163796,0.5120904320299591,0.5120904320299591,0.5120904320299591,0.0,0.0,0.0,0.0
895,0.6254556967067383,0.13754612873669736,0.13754612873669736,0.13754612873669736,0.0,0.0,0.0,0.0
896,0.8851681609475465,0.022714289684243855,0.06698213937066438,0.022714289684243855,0.0,0.0,0.0,0.04426784968642053
897,0.9797896226922879,0.002503912376531775,0.4904134803465727,0.002503912376531775,0.0,0.0,0.0,0.4879095679700409
898,0.9974960876234682,0.0,0.8624538712633025,0.0,0.0,0.0,0.0,0.8624538712633025
899,1.0,0.0,0.9772857103157561,0.04426784968642053,0.0,0.0,0.0,0.9772857103157561
900,1.0,0.0,0.9974960876234682,0.4879095679700409,0.0,0.0,0.0,0.9974960876234682
901,1.0,0.0,1.0,0.8624538712633025,0.0,0.0,0.0,1.0
902,1.0,0.0,1.0,0.9772857103157561,0.0,0.0,0.0,1.0
903,1.0,0.0,1.0,0.9974960876234682,0.0,0.0,0.0,1.0
904,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
905,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
906,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
907,1.0,0.0,1.0,1.0,0.0,0.0,0.04426784968642053,1.0
908,1.0,0.0,1.0,1.0,0.0,0.0,0.4879095679700409,1.0
909,1.0,0.0,1.0,1.0,0.0,0.0,0.8624538712633025,1.0
910,1.0,0.0,1.0,1.0,0.0,0.0,0.9772857103157561,1.0
911,1.0,0.0,1.0,0.9557321503135794,0.0,0.0,0.9532282379370476,1.0
912,1.0,0.0,1.0,0.5120904320299591,0.04426784968642053,0.0,0.5120904320299591,1.0
913,1.0,0.0,1.0,0.13754612873669736,0.4879095679700409,0.0,0.13754612873669736,1.0
914,1.0,0.0,1.0,0.022714289684243855,0.8624538712633025,0.0,0.022714289684243855,1.0
915,1.0,0.0,1.0,0.046771762062952305,0.9772857103157561,0.0,0.002503912376531775,1.0
916,1.0,0.0,1.0,0.4879095679700409,0.9532282379370476,0.0,0.0,1.0
917,1.0,0.0,1.0,0.8624538712633025,0.5120904320299591,0.0,0.0,1.0
918,1.0,0.0,1.0,0.9330178606293357,0.18181397842311792,0.0,0.0,1.0
919,1.0,0.0,1.0,0.5095865196534273,0.5106238576542848,0.0,0.0,1.0
920,1.0,0.0,1.0,0.13754612873669736,0.8649577836398342,0.0,0.0,1.0
921,1.0,0.0,1.0,0.022714289684243855,0.9330178606293357,0.0,0.0,1.0
922,1.0,0.0,1.0,0.002503912376531775,0.5095865196534273,0.0,0.0,1.0
923,1.0,0.0,1.0,0.0,0.13754612873669736,0.0,0.0,1.0
924,1.0,0.0,1.0,0.04426784968642053,0.022714289684243855,0.0,0.0,1.0
925,1.0,0.0,1.0,0.4879095679700409,0.046771762062952305,0.0,0.0,1.0
926,1.0,0.04426784968642053,1.0,0.8624538712633025,0.4879095679700409,0.0,0.0,1.0
927,1.0,0.4879095679700409,1.0,0.9772857103157561,0.8624538712633025,0.0,0.0,1.0
928,1.0,0.8181860215768821,1.0,0.9532282379370476,0.9772857103157561,0.0,0.0,1.0
929,0.9557321503135794,0.4893761423457152,0.9557321503135794,0.5120904320299591,0.9532282379370476,0.0,0.0,0.9557321503135794
930,0.5120904320299591,0.13504221636016558,0.5120904320299591,0.13754612873669736,0.5120904320299591,0.0,0.0,0.5120904320299591
931,0.13754612873669736,0.022714289684243855,0.13754612873669736,0.022714289684243855,0.13754612873669736,0.0,0.0,0.13754612873669736
932,0.022714289684243855,0.002503912376531775,0.022714289684243855,0.002503912376531775,0.022714289684243855,0.0,0.0,0.022714289684243855
933,0.002503912376531775,0.0,0.046771762062952305,0.0,0.002503912376531775,0.0,0.0,0.002503912376531775
934,0.0,0.0,0.4879095679700409,0.0,0.0,0.0,0.0,0.0
935,0.0,0.0,0.8181860215768821,0.0,0.0,0.0,0.0,0.0
936,0.0,0.0,0.4893761423457152,0.0,0.0,0.0,0.0,0.0
937,0.0,0.0,0.13504221636016558,0.0,0.0,0.0,0.0,0.0
938,0.0,0.0,0.022714289684243855,0.0,0.0,0.0,0.0,0.0
939,0.0,0.0,0.002503912376531775,0.0,0.0,0.0,0.0,0.0
940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,0.04426784968642053,0.0,0.04426784968642053,0.0,0.0,0.0,0.0,0.0
942,0.4879095679700409,0.0,0.4879095679700409,0.0,0.0,0.0,0.0,0.04426784968642053
943,0.8624538712633025,0.0,0.8624538712633025,0.0,0.0,0.0,0.0,0.4879095679700409
