sociality,touch_1,multi_ag_vs_jointact_1,multi_ag_vs_jointact_2,ToM,people_present
131,0.8624538712633025,0.0,0.0,0.0,0.4879095679700409,0.13754612873669733
132,0.9772857103157562,0.0,0.0,0.0,0.8624538712633025,0.02271428968424385
133,0.9974960876234682,0.0,0.0,0.0,0.9772857103157562,0.002503912376531775
134,1.0,0.0,0.0,0.0,0.9532282379370476,0.044267849686420536
135,1.0,0.0,0.0,0.0,0.5120904320299591,0.4879095679700409
136,0.9557321503135794,0.0,0.0,0.0,0.13754612873669733,0.8624538712633025
137,0.5120904320299591,0.0,0.0,0.0,0.02271428968424385,0.9772857103157562
138,0.13754612873669733,0.0,0.0,0.0,0.002503912376531775,0.9974960876234682
139,0.02271428968424385,0.0,0.0,0.0,0.0,1.0
140,0.002503912376531775,0.0,0.0,0.0,0.0,1.0
141,0.0,0.0,0.0,0.0,0.0,0.9557321503135794
142,0.0,0.0,0.0,0.0,0.0,0.5120904320299591
143,0.0,0.0,0.0,0.0,0.0,0.13754612873669733
144,0.044267849686420536,0.0,0.0,0.0,0.0,0.02271428968424385
145,0.4879095679700409,0.0,0.0,0.0,0.0,0.002503912376531775
146,0.8624538712633025,0.0,0.0,0.0,0.0,0.0
147,0.9772857103157562,0.0,0.0,0.0,0.0,0.0
148,0.9532282379370476,0.0,0.0,0.0,0.0,0.0
149,0.5120904320299591,0.0,0.0,0.0,0.0,0.0
150,0.13754612873669733,0.0,0.0,0.0,0.0,0.0
151,0.02271428968424385,0.0,0.0,0.0,0.0,0.0
152,0.002503912376531775,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0
154,0.044267849686420536,0.0,0.0,0.0,0.0,0.0
155,0.4879095679700409,0.0,0.0,0.0,0.0,0.0
156,0.8624538712633025,0.0,0.0,0.0,0.0,0.0
157,0.9772857103157562,0.0,0.0,0.0,0.0,0.0
158,0.9974960876234682,0.0,0.0,0.0,0.0,0.0
159,1.0,0.0,0.0,0.0,0.0,0.0
160,1.0,0.0,0.0,0.0,0.0,0.0
161,1.0,0.0,0.0,0.0,0.0,0.0
162,1.0,0.0,0.0,0.0,0.0,0.0
163,1.0,0.0,0.0,0.0,0.0,0.0
164,1.0,0.0,0.0,0.0,0.0,0.0
165,1.0,0.0,0.0,0.0,0.0,0.0
166,1.0,0.0,0.0,0.0,0.0,0.044267849686420536
167,1.0,0.0,0.0,0.0,0.0,0.4879095679700409
168,1.0,0.0,0.0,0.0,0.0,0.8624538712633025
169,1.0,0.0,0.0,0.0,0.0,0.9772857103157562
170,1.0,0.0,0.0,0.0,0.0,0.9974960876234682
171,1.0,0.0,0.0,0.0,0.0,1.0
172,1.0,0.0,0.0,0.0,0.044267849686420536,1.0
173,1.0,0.0,0.0,0.0,0.4879095679700409,1.0
174,1.0,0.0,0.0,0.0,0.8624538712633025,1.0
175,1.0,0.0,0.0,0.0,0.9772857103157562,1.0
176,1.0,0.0,0.0,0.0,0.9532282379370476,1.0
177,1.0,0.0,0.0,0.0,0.5120904320299591,1.0
178,1.0,0.0,0.0,0.0,0.13754612873669733,0.9557321503135794
179,1.0,0.0,0.0,0.0,0.02271428968424385,0.5120904320299591
180,1.0,0.0,0.0,0.0,0.002503912376531775,0.13754612873669733
181,1.0,0.0,0.0,0.0,0.0,0.02271428968424385
182,1.0,0.0,0.0,0.0,0.0,0.002503912376531775
183,1.0,0.0,0.0,0.0,0.0,0.044267849686420536
184,1.0,0.0,0.0,0.0,0.0,0.4879095679700409
185,1.0,0.0,0.0,0.0,0.0,0.8624538712633025
186,1.0,0.0,0.0,0.0,0.0,0.9772857103157562
187,1.0,0.0,0.0,0.0,0.0,0.9974960876234682
188,1.0,0.0,0.0,0.0,0.0,1.0
189,1.0,0.0,0.0,0.0,0.0,1.0
190,1.0,0.0,0.0,0.0,0.0,1.0
191,1.0,0.0,0.0,0.0,0.0,1.0
192,1.0,0.0,0.0,0.0,0.0,0.9557321503135794
193,1.0,0.0,0.0,0.0,0.0,0.5120904320299591
194,1.0,0.0,0.0,0.0,0.0,0.13754612873669733
195,1.0,0.0,0.0,0.0,0.0,0.02271428968424385
196,1.0,0.0,0.0,0.0,0.0,0.002503912376531775
197,1.0,0.0,0.0,0.0,0.0,0.0
198,1.0,0.0,0.0,0.0,0.0,0.0
199,1.0,0.0,0.0,0.0,0.0,0.0
200,1.0,0.0,0.0,0.0,0.0,0.0
201,1.0,0.0,0.0,0.0,0.0,0.0
202,1.0,0.0,0.0,0.0,0.0,0.0
203,1.0,0.0,0.0,0.0,0.0,0.0
204,1.0,0.0,0.0,0.0,0.0,0.0
205,1.0,0.0,0.0,0.0,0.0,0.0
206,1.0,0.0,0.0,0.0,0.0,0.0
207,1.0,0.0,0.0,0.0,0.0,0.0
208,1.0,0.0,0.0,0.0,0.0,0.0
209,1.0,0.0,0.0,0.0,0.0,0.0
210,1.0,0.0,0.0,0.0,0.0,0.0
211,1.0,0.0,0.0,0.0,0.0,0.0
212,1.0,0.0,0.0,0.0,0.0,0.0
213,1.0,0.0,0.0,0.0,0.0,0.0
214,1.0,0.0,0.0,0.0,0.0,0.0
215,1.0,0.0,0.0,0.0,0.0,0.0
216,1.0,0.0,0.0,0.0,0.044267849686420536,0.0
217,1.0,0.0,0.0,0.0,0.4436417182836204,0.0
218,1.0,0.0,0.0,0.0,0.37454430329326166,0.0
219,1.0,0.0,0.0,0.0,0.1148318390524535,0.0
220,1.0,0.0,0.0,0.0,0.02021037730771208,0.0
221,1.0,0.0,0.0,0.0,0.002503912376531775,0.0
222,1.0,0.0,0.0,0.0,0.0,0.0
223,1.0,0.0,0.0,0.0,0.0,0.0
224,1.0,0.0,0.0,0.0,0.0,0.0
225,1.0,0.0,0.0,0.0,0.0,0.0
226,1.0,0.0,0.0,0.0,0.0,0.0
227,1.0,0.0,0.0,0.0,0.0,0.0
228,0.9557321503135794,0.0,0.0,0.0,0.0,0.0
229,0.5563582817163797,0.0,0.0,0.0,0.0,0.0
230,0.6254556967067384,0.0,0.0,0.0,0.0,0.0
231,0.8851681609475466,0.0,0.0,0.0,0.0,0.0
232,0.979789622692288,0.0,0.0,0.0,0.0,0.0
233,0.9974960876234682,0.0,0.0,0.0,0.0,0.044267849686420536
234,1.0,0.0,0.0,0.044267849686420536,0.0,0.4879095679700409
235,1.0,0.0,0.0,0.4436417182836204,0.0,0.8624538712633025
236,1.0,0.0,0.0,0.4188121529796822,0.0,0.9772857103157562
237,1.0,0.0,0.0,0.5584735573360738,0.0,0.9532282379370476
238,1.0,0.0,0.0,0.39475468060097374,0.0,0.5120904320299591
239,1.0,0.0,0.0,0.11733575142898527,0.0,0.13754612873669733
240,1.0,0.0,0.0,0.02021037730771208,0.0,0.02271428968424385
241,1.0,0.0,0.0,0.002503912376531775,0.0,0.002503912376531775
242,1.0,0.0,0.0,0.0,0.0,0.0
243,1.0,0.0,0.0,0.0,0.0,0.044267849686420536
244,0.9557321503135794,0.0,0.0,0.0,0.0,0.4879095679700409
245,0.5563582817163797,0.0,0.0,0.0,0.0,0.8624538712633025
246,0.6254556967067384,0.0,0.0,0.0,0.0,0.9772857103157562
247,0.8851681609475466,0.0,0.0,0.0,0.0,0.9974960876234682
248,0.979789622692288,0.0,0.0,0.0,0.0,1.0
249,0.9974960876234682,0.0,0.0,0.0,0.0,0.9557321503135794
250,1.0,0.0,0.0,0.0,0.0,0.5120904320299591
251,1.0,0.0,0.0,0.0,0.0,0.13754612873669733
252,1.0,0.0,0.0,0.0,0.0,0.06698213937066438
253,1.0,0.0,0.0,0.044267849686420536,0.0,0.4904134803465727
254,1.0,0.0,0.0,0.4879095679700409,0.0,0.8624538712633025
255,1.0,0.0,0.0,0.8624538712633025,0.0,0.9772857103157562
256,1.0,0.0,0.0,0.9330178606293357,0.0,0.9532282379370476
257,1.0,0.0,0.0,0.5095865196534273,0.0,0.5120904320299591
258,1.0,0.0,0.0,0.13754612873669733,0.0,0.13754612873669733
259,1.0,0.0,0.0,0.02271428968424385,0.044267849686420536,0.02271428968424385
260,1.0,0.0,0.0,0.002503912376531775,0.4879095679700409,0.002503912376531775
261,1.0,0.0,0.0,0.0,0.8181860215768821,0.0
262,1.0,0.0,0.0,0.0,0.48937614234571514,0.0
263,1.0,0.0,0.0,0.0,0.13504221636016558,0.0
264,1.0,0.0,0.0,0.0,0.02271428968424385,0.0
265,1.0,0.0,0.0,0.0,0.002503912376531775,0.0
266,1.0,0.0,0.0,0.0,0.0,0.0
267,1.0,0.0,0.0,0.0,0.0,0.0
268,1.0,0.0,0.0,0.0,0.0,0.0
269,1.0,0.0,0.0,0.0,0.0,0.0
270,1.0,0.0,0.0,0.0,0.0,0.0
271,1.0,0.0,0.0,0.0,0.0,0.0
272,1.0,0.0,0.0,0.0,0.0,0.0
273,0.9557321503135794,0.0,0.0,0.0,0.0,0.0
274,0.5563582817163797,0.0,0.0,0.044267849686420536,0.0,0.044267849686420536
275,0.6254556967067384,0.0,0.0,0.4879095679700409,0.0,0.4879095679700409
276,0.8851681609475466,0.0,0.0,0.8624538712633025,0.0,0.8624538712633025
277,0.979789622692288,0.0,0.0,0.9772857103157562,0.0,0.9772857103157562
278,0.9974960876234682,0.0,0.0,0.9974960876234682,0.0,0.9974960876234682
279,1.0,0.0,0.0,1.0,0.0,1.0
280,1.0,0.0,0.0,1.0,0.0,1.0
281,1.0,0.0,0.0,1.0,0.0,1.0
282,1.0,0.0,0.0,1.0,0.0,1.0
283,1.0,0.0,0.0,1.0,0.0,1.0
284,1.0,0.0,0.0,1.0,0.0,1.0
285,1.0,0.0,0.0,1.0,0.0,1.0
286,1.0,0.0,0.0,1.0,0.0,1.0
287,1.0,0.0,0.0,1.0,0.0,1.0
288,1.0,0.0,0.0,1.0,0.0,1.0
289,1.0,0.0,0.0,1.0,0.0,1.0
290,1.0,0.0,0.044267849686420536,1.0,0.0,1.0
291,1.0,0.0,0.4436417182836204,1.0,0.0,1.0
292,1.0,0.0,0.37454430329326166,1.0,0.0,1.0
293,1.0,0.0,0.1148318390524535,1.0,0.0,1.0
294,1.0,0.0,0.02021037730771208,1.0,0.0,1.0
295,1.0,0.0,0.002503912376531775,1.0,0.0,1.0
296,1.0,0.0,0.0,0.9557321503135794,0.0,1.0
297,1.0,0.0,0.0,0.5120904320299591,0.0,1.0
298,1.0,0.044267849686420536,0.0,0.13754612873669733,0.0,1.0
299,1.0,0.4879095679700409,0.0,0.02271428968424385,0.0,1.0
300,1.0,0.8181860215768821,0.0,0.002503912376531775,0.0,1.0
301,1.0,0.48937614234571514,0.0,0.0,0.0,1.0
302,1.0,0.13504221636016558,0.0,0.0,0.0,1.0
303,1.0,0.02271428968424385,0.0,0.0,0.0,1.0
304,1.0,0.002503912376531775,0.0,0.0,0.0,1.0
305,1.0,0.0,0.0,0.0,0.0,1.0
306,1.0,0.0,0.0,0.0,0.0,1.0
307,1.0,0.0,0.0,0.0,0.0,1.0
308,1.0,0.0,0.0,0.0,0.0,1.0
309,1.0,0.0,0.0,0.0,0.0,1.0
310,1.0,0.0,0.0,0.0,0.0,1.0
311,1.0,0.0,0.0,0.0,0.0,1.0
312,1.0,0.0,0.044267849686420536,0.0,0.0,1.0
313,1.0,0.0,0.4879095679700409,0.0,0.0,1.0
314,1.0,0.0,0.8181860215768821,0.0,0.0,1.0
315,1.0,0.0,0.48937614234571514,0.0,0.0,1.0
316,1.0,0.0,0.13504221636016558,0.0,0.0,1.0
317,1.0,0.0,0.02271428968424385,0.0,0.0,1.0
318,1.0,0.0,0.002503912376531775,0.0,0.0,1.0
319,1.0,0.0,0.0,0.0,0.0,1.0
320,0.9557321503135794,0.0,0.0,0.0,0.0,1.0
321,0.5120904320299591,0.0,0.0,0.0,0.0,0.9557321503135794
322,0.1818139784231179,0.0,0.0,0.0,0.0,0.5563582817163797
323,0.5106238576542848,0.0,0.0,0.0,0.0,0.6254556967067384
324,0.8649577836398343,0.0,0.0,0.0,0.0,0.8851681609475466
325,0.9772857103157562,0.0,0.0,0.0,0.0,0.979789622692288
326,0.9974960876234682,0.0,0.0,0.0,0.0,0.9974960876234682
327,1.0,0.0,0.0,0.0,0.0,1.0
328,1.0,0.0,0.0,0.0,0.0,1.0
329,1.0,0.0,0.0,0.0,0.0,1.0
330,1.0,0.044267849686420536,0.0,0.0,0.0,1.0
331,1.0,0.4879095679700409,0.0,0.0,0.0,1.0
332,1.0,0.8181860215768821,0.0,0.0,0.0,1.0
333,0.9557321503135794,0.48937614234571514,0.0,0.0,0.0,1.0
334,0.5120904320299591,0.13504221636016558,0.0,0.0,0.0,1.0
335,0.1818139784231179,0.02271428968424385,0.0,0.0,0.0,1.0
336,0.5106238576542848,0.002503912376531775,0.0,0.0,0.0,1.0
337,0.8206899339534138,0.0,0.0,0.0,0.0,1.0
338,0.5336439920321356,0.0,0.0,0.0,0.0,1.0
339,0.6229517843302066,0.0,0.0,0.0,0.0,1.0
340,0.8851681609475466,0.0,0.0,0.0,0.0,1.0
341,0.9355217730058675,0.0,0.0,0.0,0.0,1.0
342,0.5095865196534273,0.0,0.0,0.0,0.0,1.0
343,0.13754612873669733,0.0,0.0,0.0,0.0,1.0
344,0.02271428968424385,0.0,0.0,0.0,0.0,1.0
345,0.04677176206295231,0.0,0.0,0.0,0.0,1.0
346,0.4879095679700409,0.0,0.0,0.0,0.0,1.0
347,0.8624538712633025,0.0,0.0,0.0,0.0,1.0
348,0.9772857103157562,0.0,0.0,0.0,0.0,1.0
349,0.9974960876234682,0.044267849686420536,0.0,0.0,0.0,1.0
350,1.0,0.4879095679700409,0.0,0.0,0.0,1.0
351,1.0,0.8181860215768821,0.0,0.0,0.0,1.0
352,0.9557321503135794,0.48937614234571514,0.0,0.0,0.0,0.9557321503135794
353,0.5120904320299591,0.13504221636016558,0.0,0.0,0.0,0.5563582817163797
354,0.13754612873669733,0.02271428968424385,0.0,0.0,0.0,0.6254556967067384
355,0.02271428968424385,0.002503912376531775,0.0,0.0,0.0,0.840900311261126
356,0.002503912376531775,0.0,0.0,0.0,0.0,0.49188005472224694
357,0.044267849686420536,0.044267849686420536,0.0,0.0,0.0,0.13504221636016558
358,0.4879095679700409,0.4879095679700409,0.0,0.0,0.0,0.02271428968424385
359,0.8624538712633025,0.8624538712633025,0.0,0.0,0.0,0.002503912376531775
360,0.9772857103157562,0.9772857103157562,0.0,0.0,0.0,0.0
361,0.9974960876234682,0.9974960876234682,0.0,0.0,0.0,0.044267849686420536
362,1.0,1.0,0.0,0.0,0.0,0.4879095679700409
363,1.0,0.9557321503135794,0.0,0.0,0.0,0.8624538712633025
364,1.0,0.5120904320299591,0.0,0.0,0.0,0.9772857103157562
365,1.0,0.13754612873669733,0.0,0.0,0.0,0.9974960876234682
366,1.0,0.02271428968424385,0.0,0.0,0.0,1.0
367,1.0,0.002503912376531775,0.0,0.0,0.0,1.0
368,1.0,0.0,0.0,0.0,0.0,1.0
369,1.0,0.0,0.0,0.0,0.0,0.9557321503135794
370,1.0,0.0,0.0,0.0,0.0,0.5120904320299591
371,1.0,0.0,0.0,0.0,0.0,0.13754612873669733
372,1.0,0.0,0.0,0.0,0.0,0.02271428968424385
373,1.0,0.0,0.0,0.0,0.0,0.002503912376531775
374,1.0,0.0,0.0,0.0,0.0,0.0
375,1.0,0.0,0.0,0.0,0.0,0.0
376,1.0,0.044267849686420536,0.0,0.0,0.0,0.0
377,1.0,0.4879095679700409,0.0,0.0,0.0,0.0
378,1.0,0.8624538712633025,0.0,0.0,0.0,0.0
379,1.0,0.9330178606293357,0.0,0.0,0.0,0.0
380,1.0,0.5095865196534273,0.0,0.0,0.0,0.044267849686420536
381,1.0,0.13754612873669733,0.0,0.0,0.0,0.4879095679700409
382,1.0,0.02271428968424385,0.0,0.0,0.0,0.8181860215768821
383,1.0,0.002503912376531775,0.0,0.0,0.0,0.48937614234571514
384,1.0,0.0,0.0,0.0,0.0,0.17931006604658611
385,1.0,0.0,0.0,0.0,0.0,0.5106238576542848
386,1.0,0.044267849686420536,0.0,0.0,0.0,0.8649577836398343
387,1.0,0.4879095679700409,0.0,0.0,0.0,0.9772857103157562
388,1.0,0.8624538712633025,0.0,0.0,0.0,0.9974960876234682
389,1.0,0.9772857103157562,0.0,0.0,0.0,1.0
390,1.0,0.9974960876234682,0.0,0.0,0.0,1.0
391,1.0,1.0,0.0,0.0,0.0,1.0
392,1.0,1.0,0.0,0.0,0.0,1.0
393,1.0,0.9557321503135794,0.0,0.0,0.0,1.0
394,1.0,0.5120904320299591,0.0,0.0,0.0,1.0
395,1.0,0.13754612873669733,0.0,0.0,0.0,1.0
396,1.0,0.02271428968424385,0.0,0.0,0.0,1.0
397,1.0,0.002503912376531775,0.0,0.0,0.0,1.0
398,1.0,0.0,0.0,0.0,0.0,1.0
399,1.0,0.0,0.0,0.0,0.0,1.0
400,1.0,0.0,0.0,0.0,0.0,1.0
401,1.0,0.0,0.0,0.0,0.0,1.0
402,1.0,0.0,0.0,0.0,0.0,1.0
403,1.0,0.0,0.0,0.0,0.0,1.0
404,1.0,0.0,0.0,0.0,0.0,1.0
405,1.0,0.0,0.0,0.0,0.0,1.0
406,1.0,0.0,0.0,0.0,0.0,0.9557321503135794
407,1.0,0.0,0.0,0.0,0.0,0.5120904320299591
408,1.0,0.0,0.0,0.0,0.0,0.13754612873669733
409,1.0,0.0,0.0,0.0,0.0,0.02271428968424385
410,1.0,0.0,0.0,0.0,0.0,0.04677176206295231
411,1.0,0.0,0.044267849686420536,0.0,0.0,0.4879095679700409
412,1.0,0.044267849686420536,0.4879095679700409,0.0,0.0,0.8624538712633025
413,1.0,0.4879095679700409,0.8624538712633025,0.0,0.0,0.9772857103157562
414,1.0,0.8181860215768821,0.9330178606293357,0.0,0.0,0.9974960876234682
415,1.0,0.48937614234571514,0.5095865196534273,0.0,0.0,1.0
416,1.0,0.13504221636016558,0.13754612873669733,0.0,0.0,0.9557321503135794
417,1.0,0.02271428968424385,0.02271428968424385,0.0,0.0,0.5120904320299591
418,1.0,0.002503912376531775,0.002503912376531775,0.0,0.0,0.1818139784231179
419,1.0,0.0,0.0,0.0,0.0,0.5106238576542848
420,1.0,0.0,0.0,0.0,0.0,0.8649577836398343
421,1.0,0.044267849686420536,0.0,0.0,0.0,0.9330178606293357
422,1.0,0.4879095679700409,0.0,0.0,0.0,0.5095865196534273
423,1.0,0.8624538712633025,0.0,0.0,0.0,0.13754612873669733
424,1.0,0.9330178606293357,0.0,0.0,0.0,0.02271428968424385
425,1.0,0.5095865196534273,0.0,0.0,0.0,0.002503912376531775
426,1.0,0.1818139784231179,0.0,0.0,0.0,0.0
427,1.0,0.5106238576542848,0.0,0.044267849686420536,0.0,0.0
428,1.0,0.8649577836398343,0.0,0.4879095679700409,0.0,0.044267849686420536
429,1.0,0.9330178606293357,0.0,0.8181860215768821,0.0,0.4879095679700409
430,1.0,0.5095865196534273,0.0,0.48937614234571514,0.0,0.8624538712633025
431,1.0,0.1818139784231179,0.0,0.13504221636016558,0.0,0.9772857103157562
432,1.0,0.5106238576542848,0.0,0.02271428968424385,0.0,0.9974960876234682
433,1.0,0.8206899339534138,0.0,0.002503912376531775,0.0,1.0
434,1.0,0.48937614234571514,0.0,0.0,0.0,1.0
435,1.0,0.13504221636016558,0.0,0.0,0.0,1.0
436,1.0,0.02271428968424385,0.0,0.0,0.0,1.0
437,1.0,0.002503912376531775,0.0,0.0,0.0,1.0
438,1.0,0.0,0.0,0.0,0.0,0.9557321503135794
