durativity,telicity,iterativity,dinamicity
533,1.0,0.9532282379370476,0.0,1.0
534,1.0,0.5120904320299591,0.0,1.0
535,1.0,0.13754612873669736,0.0,1.0
536,1.0,0.022714289684243855,0.0,1.0
537,1.0,0.002503912376531775,0.0,1.0
538,0.9557321503135794,0.0,0.0,1.0
539,0.5120904320299591,0.0,0.0,1.0
540,0.13754612873669736,0.0,0.0,1.0
541,0.06698213937066438,0.0,0.0,1.0
542,0.44614563066015217,0.0,0.0,0.9557321503135794
543,0.4188121529796822,0.0,0.0,0.5563582817163796
544,0.6027414070224943,0.0,0.0,0.6254556967067383
545,0.8826642485710147,0.0,0.0,0.8851681609475465
546,0.9355217730058675,0.0,0.0,0.9797896226922879
547,0.5538543693398477,0.0,0.0,0.9974960876234682
548,0.6254556967067383,0.0,0.0,1.0
549,0.840900311261126,0.0,0.0,0.9557321503135794
550,0.49188005472224694,0.0,0.0,0.5563582817163796
551,0.17931006604658611,0.0,0.0,0.6254556967067383
552,0.46635600796786425,0.0,0.0,0.840900311261126
553,0.42131606535621396,0.0,0.0,0.5361479044086674
554,0.6027414070224943,0.04426784968642053,0.0,0.6229517843302065
555,0.8826642485710147,0.4879095679700409,0.0,0.8851681609475465
556,0.9797896226922879,0.8624538712633025,0.0,0.9797896226922879
557,0.9532282379370476,0.9330178606293357,0.0,0.9532282379370476
558,0.5120904320299591,0.5095865196534273,0.0,0.5120904320299591
559,0.13754612873669736,0.13754612873669736,0.0,0.13754612873669736
560,0.06698213937066438,0.022714289684243855,0.0,0.06698213937066438
561,0.4904134803465727,0.002503912376531775,0.0,0.4904134803465727
562,0.8624538712633025,0.0,0.0,0.8624538712633025
563,0.9772857103157561,0.0,0.0,0.9772857103157561
564,0.9974960876234682,0.0,0.0,0.9974960876234682
565,1.0,0.0,0.0,1.0
566,1.0,0.0,0.0,1.0
567,1.0,0.0,0.0,1.0
568,1.0,0.0,0.0,1.0
569,1.0,0.0,0.0,1.0
570,1.0,0.0,0.0,1.0
571,1.0,0.0,0.0,1.0
572,1.0,0.0,0.0,1.0
573,1.0,0.0,0.0,1.0
574,1.0,0.0,0.0,1.0
575,1.0,0.0,0.0,1.0
576,1.0,0.0,0.0,1.0
577,1.0,0.0,0.0,1.0
578,1.0,0.0,0.0,1.0
579,1.0,0.0,0.0,1.0
580,1.0,0.04426784968642053,0.0,1.0
581,1.0,0.4879095679700409,0.0,1.0
582,1.0,0.8624538712633025,0.0,1.0
583,1.0,0.9772857103157561,0.0,1.0
584,1.0,0.9974960876234682,0.0,1.0
585,1.0,1.0,0.04426784968642053,1.0
586,1.0,1.0,0.4879095679700409,1.0
587,1.0,1.0,0.8624538712633025,1.0
588,1.0,1.0,0.9772857103157561,1.0
589,1.0,0.9557321503135794,0.9974960876234682,1.0
590,1.0,0.5120904320299591,1.0,1.0
591,1.0,0.18181397842311792,1.0,1.0
592,1.0,0.46635600796786425,1.0,1.0
593,1.0,0.3770482156697934,1.0,1.0
594,1.0,0.11483183905245352,1.0,1.0
595,1.0,0.020210377307712083,1.0,1.0
596,1.0,0.002503912376531775,0.9557321503135794,1.0
597,1.0,0.0,0.5120904320299591,1.0
598,1.0,0.0,0.13754612873669736,1.0
599,1.0,0.0,0.022714289684243855,1.0
600,1.0,0.0,0.002503912376531775,1.0
601,1.0,0.0,0.0,1.0
602,1.0,0.04426784968642053,0.0,1.0
603,1.0,0.4436417182836204,0.0,1.0
604,1.0,0.37454430329326166,0.0,1.0
605,1.0,0.11483183905245352,0.0,1.0
606,1.0,0.06447822699413261,0.0,1.0
607,1.0,0.4904134803465727,0.0,1.0
608,1.0,0.8181860215768821,0.0,1.0
609,1.0,0.4893761423457152,0.0,1.0
610,1.0,0.13504221636016558,0.0,1.0
611,1.0,0.06698213937066438,0.0,1.0
612,1.0,0.4904134803465727,0.0,1.0
613,1.0,0.8624538712633025,0.04426784968642053,1.0
614,1.0,0.9772857103157561,0.4879095679700409,1.0
615,1.0,0.9974960876234682,0.8181860215768821,1.0
616,1.0,1.0,0.4893761423457152,1.0
617,0.9557321503135794,1.0,0.13504221636016558,1.0
618,0.5563582817163796,0.9557321503135794,0.06698213937066438,1.0
619,0.6254556967067383,0.5120904320299591,0.4904134803465727,1.0
620,0.8851681609475465,0.13754612873669736,0.8181860215768821,1.0
621,0.9797896226922879,0.022714289684243855,0.4893761423457152,1.0
622,0.9974960876234682,0.002503912376531775,0.13504221636016558,1.0
623,0.9557321503135794,0.0,0.022714289684243855,0.9557321503135794
624,0.5120904320299591,0.0,0.002503912376531775,0.5120904320299591
625,0.13754612873669736,0.0,0.0,0.13754612873669736
626,0.06698213937066438,0.0,0.04426784968642053,0.06698213937066438
627,0.4904134803465727,0.04426784968642053,0.4879095679700409,0.4904134803465727
628,0.8624538712633025,0.4879095679700409,0.8624538712633025,0.8624538712633025
629,0.9330178606293357,0.8624538712633025,0.9330178606293357,0.9772857103157561
630,0.5538543693398477,0.9772857103157561,0.5095865196534273,0.9974960876234682
631,0.6254556967067383,0.9974960876234682,0.18181397842311792,1.0
632,0.8851681609475465,1.0,0.5106238576542848,1.0
633,0.9797896226922879,1.0,0.8649577836398342,1.0
634,0.9974960876234682,1.0,0.9772857103157561,1.0
635,1.0,1.0,0.9974960876234682,1.0
636,1.0,1.0,0.9557321503135794,1.0
637,1.0,0.9557321503135794,0.5120904320299591,1.0
638,1.0,0.5120904320299591,0.13754612873669736,1.0
639,1.0,0.13754612873669736,0.022714289684243855,1.0
640,1.0,0.022714289684243855,0.002503912376531775,1.0
641,1.0,0.046771762062952305,0.0,1.0
642,1.0,0.4879095679700409,0.0,1.0
643,1.0,0.8624538712633025,0.0,1.0
644,1.0,0.9330178606293357,0.0,1.0
645,1.0,0.5538543693398477,0.0,1.0
646,1.0,0.5811878470203178,0.04426784968642053,1.0
647,1.0,0.44152644266392604,0.4879095679700409,1.0
648,1.0,0.6052453193990261,0.8624538712633025,1.0
649,1.0,0.8826642485710147,0.9330178606293357,1.0
650,1.0,0.9797896226922879,0.5538543693398477,1.0
651,1.0,0.9974960876234682,0.6254556967067383,1.0
652,1.0,1.0,0.8851681609475465,1.0
653,1.0,1.0,0.9797896226922879,1.0
654,1.0,1.0,0.9532282379370476,1.0
655,1.0,1.0,0.5120904320299591,1.0
656,1.0,1.0,0.13754612873669736,1.0
657,1.0,0.9557321503135794,0.022714289684243855,1.0
658,1.0,0.5563582817163796,0.002503912376531775,1.0
659,1.0,0.6254556967067383,0.0,1.0
660,1.0,0.8851681609475465,0.0,1.0
661,1.0,0.9355217730058675,0.0,1.0
662,1.0,0.5538543693398477,0.0,1.0
663,1.0,0.6254556967067383,0.0,1.0
664,1.0,0.840900311261126,0.0,1.0
665,1.0,0.5361479044086674,0.0,1.0
666,1.0,0.6229517843302065,0.0,1.0
667,1.0,0.8851681609475465,0.0,1.0
668,1.0,0.9355217730058675,0.0,1.0
669,1.0,0.5095865196534273,0.0,1.0
670,1.0,0.13754612873669736,0.0,1.0
671,1.0,0.022714289684243855,0.0,1.0
672,1.0,0.046771762062952305,0.0,1.0
673,1.0,0.4879095679700409,0.0,1.0
674,1.0,0.8624538712633025,0.04426784968642053,1.0
675,1.0,0.9772857103157561,0.4879095679700409,1.0
676,1.0,0.9532282379370476,0.8624538712633025,1.0
677,1.0,0.5120904320299591,0.9330178606293357,1.0
678,1.0,0.13754612873669736,0.5095865196534273,1.0
679,1.0,0.06698213937066438,0.13754612873669736,1.0
680,1.0,0.44614563066015217,0.022714289684243855,1.0
681,1.0,0.37454430329326166,0.046771762062952305,1.0
682,1.0,0.15909968873887403,0.4879095679700409,1.0
683,1.0,0.5081199452777531,0.8624538712633025,1.0
684,1.0,0.8206899339534138,0.9330178606293357,1.0
685,1.0,0.4893761423457152,0.5095865196534273,1.0
686,0.9557321503135794,0.13504221636016558,0.13754612873669736,0.9557321503135794
687,0.5120904320299591,0.022714289684243855,0.022714289684243855,0.5120904320299591
688,0.13754612873669736,0.002503912376531775,0.002503912376531775,0.13754612873669736
689,0.06698213937066438,0.0,0.0,0.022714289684243855
690,0.4904134803465727,0.0,0.0,0.002503912376531775
691,0.8624538712633025,0.0,0.0,0.0
692,0.9772857103157561,0.0,0.0,0.04426784968642053
693,0.9974960876234682,0.0,0.0,0.4879095679700409
694,1.0,0.0,0.04426784968642053,0.8624538712633025
695,1.0,0.04426784968642053,0.4879095679700409,0.9772857103157561
696,0.9557321503135794,0.4879095679700409,0.8181860215768821,0.9974960876234682
697,0.5563582817163796,0.8624538712633025,0.4893761423457152,1.0
698,0.6254556967067383,0.9330178606293357,0.13504221636016558,0.9557321503135794
699,0.8851681609475465,0.5095865196534273,0.022714289684243855,0.5563582817163796
700,0.9797896226922879,0.18181397842311792,0.002503912376531775,0.6254556967067383
701,0.9532282379370476,0.5106238576542848,0.0,0.8851681609475465
702,0.5563582817163796,0.8649577836398342,0.0,0.9797896226922879
703,0.5811878470203178,0.9772857103157561,0.0,0.9974960876234682
704,0.44152644266392604,0.9974960876234682,0.04426784968642053,1.0
705,0.6052453193990261,1.0,0.4879095679700409,1.0
706,0.8826642485710147,1.0,0.8624538712633025,1.0
707,0.9797896226922879,1.0,0.9772857103157561,1.0
708,0.9974960876234682,1.0,0.9974960876234682,1.0
709,1.0,1.0,1.0,1.0
710,1.0,1.0,0.9557321503135794,1.0
711,1.0,1.0,0.5120904320299591,1.0
712,1.0,1.0,0.13754612873669736,1.0
713,1.0,1.0,0.022714289684243855,1.0
714,1.0,1.0,0.002503912376531775,1.0
715,1.0,1.0,0.0,1.0
716,1.0,1.0,0.0,1.0
717,1.0,0.9557321503135794,0.0,1.0
718,1.0,0.5563582817163796,0.0,1.0
719,1.0,0.6254556967067383,0.0,1.0
720,1.0,0.8851681609475465,0.0,1.0
721,1.0,0.9355217730058675,0.0,1.0
722,1.0,0.5095865196534273,0.0,1.0
723,1.0,0.18181397842311792,0.0,1.0
724,1.0,0.5106238576542848,0.0,1.0
725,1.0,0.8649577836398342,0.0,1.0
726,1.0,0.9330178606293357,0.04426784968642053,1.0
727,1.0,0.5538543693398477,0.4879095679700409,1.0
728,1.0,0.6254556967067383,0.8181860215768821,1.0
729,1.0,0.8851681609475465,0.4893761423457152,1.0
730,1.0,0.9797896226922879,0.13504221636016558,1.0
731,1.0,0.9532282379370476,0.06698213937066438,1.0
732,1.0,0.5120904320299591,0.4904134803465727,1.0
733,1.0,0.13754612873669736,0.8624538712633025,1.0
734,1.0,0.022714289684243855,0.9330178606293357,1.0
735,1.0,0.002503912376531775,0.5095865196534273,1.0
736,1.0,0.0,0.13754612873669736,1.0
737,1.0,0.04426784968642053,0.022714289684243855,1.0
738,1.0,0.4879095679700409,0.046771762062952305,1.0
739,1.0,0.8181860215768821,0.4879095679700409,1.0
740,1.0,0.5336439920321357,0.8624538712633025,1.0
741,0.9557321503135794,0.6229517843302065,0.9330178606293357,1.0
742,0.5120904320299591,0.8851681609475465,0.5095865196534273,1.0
743,0.13754612873669736,0.9797896226922879,0.13754612873669736,1.0
744,0.022714289684243855,0.9974960876234682,0.022714289684243855,1.0
745,0.002503912376531775,0.9557321503135794,0.002503912376531775,0.9557321503135794
746,0.0,0.5563582817163796,0.0,0.5563582817163796
747,0.04426784968642053,0.6254556967067383,0.0,0.6254556967067383
748,0.4879095679700409,0.8851681609475465,0.04426784968642053,0.8851681609475465
749,0.8624538712633025,0.9355217730058675,0.4879095679700409,0.9797896226922879
750,0.9772857103157561,0.5538543693398477,0.8624538712633025,0.9974960876234682
751,0.9532282379370476,0.6254556967067383,0.9330178606293357,1.0
752,0.5563582817163796,0.840900311261126,0.5095865196534273,1.0
753,0.6254556967067383,0.49188005472224694,0.13754612873669736,1.0
754,0.8851681609475465,0.17931006604658611,0.022714289684243855,1.0
755,0.9797896226922879,0.5106238576542848,0.002503912376531775,1.0
756,0.9974960876234682,0.8649577836398342,0.0,1.0
757,1.0,0.9330178606293357,0.0,1.0
758,1.0,0.5095865196534273,0.0,1.0
759,1.0,0.18181397842311792,0.0,1.0
760,1.0,0.5106238576542848,0.0,1.0
761,1.0,0.8206899339534138,0.0,1.0
762,1.0,0.5336439920321357,0.0,1.0
763,1.0,0.6229517843302065,0.0,1.0
764,1.0,0.840900311261126,0.0,1.0
765,1.0,0.5361479044086674,0.04426784968642053,1.0
766,1.0,0.6229517843302065,0.4879095679700409,1.0
767,1.0,0.8851681609475465,0.8181860215768821,1.0
768,1.0,0.9355217730058675,0.4893761423457152,1.0
769,1.0,0.5095865196534273,0.13504221636016558,1.0
770,1.0,0.18181397842311792,0.06698213937066438,1.0
771,1.0,0.5106238576542848,0.4904134803465727,1.0
772,1.0,0.8206899339534138,0.8181860215768821,1.0
773,1.0,0.5336439920321357,0.4893761423457152,1.0
774,0.9557321503135794,0.6229517843302065,0.13504221636016558,1.0
775,0.5563582817163796,0.8851681609475465,0.022714289684243855,1.0
776,0.6254556967067383,0.9797896226922879,0.046771762062952305,1.0
777,0.8851681609475465,0.9532282379370476,0.4879095679700409,1.0
778,0.9797896226922879,0.5120904320299591,0.8624538712633025,1.0
779,0.9974960876234682,0.13754612873669736,0.9330178606293357,1.0
780,1.0,0.022714289684243855,0.5095865196534273,1.0
781,1.0,0.002503912376531775,0.13754612873669736,1.0
782,1.0,0.0,0.022714289684243855,1.0
783,1.0,0.0,0.002503912376531775,1.0
784,1.0,0.0,0.0,1.0
785,1.0,0.0,0.0,1.0
786,1.0,0.0,0.0,1.0
787,1.0,0.04426784968642053,0.0,1.0
788,1.0,0.4879095679700409,0.0,1.0
789,1.0,0.8624538712633025,0.0,1.0
790,1.0,0.9772857103157561,0.0,1.0
791,1.0,0.9532282379370476,0.0,1.0
792,1.0,0.5120904320299591,0.0,1.0
793,1.0,0.13754612873669736,0.0,1.0
794,1.0,0.022714289684243855,0.0,1.0
795,1.0,0.002503912376531775,0.0,1.0
796,1.0,0.0,0.0,1.0
797,1.0,0.0,0.0,1.0
798,1.0,0.0,0.0,1.0
799,1.0,0.0,0.0,1.0
800,1.0,0.0,0.0,1.0
801,1.0,0.0,0.0,1.0
802,1.0,0.0,0.0,1.0
803,1.0,0.0,0.0,1.0
804,1.0,0.0,0.0,1.0
805,1.0,0.04426784968642053,0.0,1.0
806,1.0,0.4879095679700409,0.0,1.0
807,1.0,0.8624538712633025,0.04426784968642053,1.0
808,1.0,0.9330178606293357,0.4879095679700409,1.0
809,1.0,0.5095865196534273,0.8624538712633025,1.0
810,1.0,0.18181397842311792,0.9772857103157561,1.0
811,1.0,0.5106238576542848,0.9974960876234682,1.0
812,0.9557321503135794,0.8206899339534138,0.9557321503135794,0.9557321503135794
813,0.5563582817163796,0.4893761423457152,0.5563582817163796,0.5563582817163796
814,0.6254556967067383,0.13504221636016558,0.6254556967067383,0.6254556967067383
815,0.8851681609475465,0.022714289684243855,0.8851681609475465,0.8851681609475465
816,0.9797896226922879,0.046771762062952305,0.9797896226922879,0.9797896226922879
817,0.9974960876234682,0.4879095679700409,0.9974960876234682,0.9974960876234682
818,1.0,0.8181860215768821,1.0,0.9557321503135794
819,1.0,0.4893761423457152,0.9557321503135794,0.5120904320299591
820,1.0,0.17931006604658611,0.5120904320299591,0.18181397842311792
821,1.0,0.5106238576542848,0.13754612873669736,0.5106238576542848
822,1.0,0.8649577836398342,0.06698213937066438,0.8649577836398342
823,1.0,0.9772857103157561,0.4904134803465727,0.9772857103157561
824,1.0,0.9974960876234682,0.8624538712633025,0.9974960876234682
825,1.0,0.9557321503135794,0.9772857103157561,1.0
826,1.0,0.5120904320299591,0.9974960876234682,1.0
827,1.0,0.13754612873669736,1.0,1.0
828,1.0,0.022714289684243855,1.0,1.0
829,1.0,0.002503912376531775,1.0,1.0
830,1.0,0.0,1.0,1.0
831,1.0,0.0,1.0,1.0
832,1.0,0.04426784968642053,0.9557321503135794,1.0
833,0.9557321503135794,0.4436417182836204,0.5120904320299591,0.9557321503135794
834,0.5120904320299591,0.37454430329326166,0.13754612873669736,0.5120904320299591
835,0.13754612873669736,0.11483183905245352,0.022714289684243855,0.13754612873669736
836,0.022714289684243855,0.06447822699413261,0.002503912376531775,0.06698213937066438
837,0.002503912376531775,0.4904134803465727,0.0,0.4904134803465727
838,0.04426784968642053,0.8624538712633025,0.0,0.8624538712633025
839,0.4879095679700409,0.9772857103157561,0.0,0.9772857103157561
840,0.8624538712633025,0.9974960876234682,0.0,0.9974960876234682
841,0.9772857103157561,1.0,0.0,1.0
842,0.9974960876234682,1.0,0.0,1.0
843,1.0,1.0,0.0,1.0
844,1.0,1.0,0.0,1.0
845,1.0,1.0,0.04426784968642053,1.0
846,1.0,1.0,0.4879095679700409,1.0
847,1.0,1.0,0.8624538712633025,1.0
848,1.0,1.0,0.9772857103157561,1.0
849,1.0,1.0,0.9974960876234682,1.0
850,1.0,1.0,1.0,1.0
851,1.0,1.0,0.9557321503135794,1.0
852,1.0,1.0,0.5563582817163796,1.0
853,1.0,1.0,0.6254556967067383,1.0
854,1.0,1.0,0.8851681609475465,1.0
855,1.0,1.0,0.9355217730058675,1.0
856,1.0,0.9557321503135794,0.5095865196534273,1.0
857,1.0,0.5120904320299591,0.13754612873669736,1.0
858,1.0,0.13754612873669736,0.06698213937066438,1.0
859,1.0,0.022714289684243855,0.4904134803465727,1.0
860,1.0,0.002503912376531775,0.8624538712633025,1.0
861,1.0,0.04426784968642053,0.9772857103157561,1.0
862,1.0,0.4879095679700409,0.9532282379370476,1.0
863,1.0,0.8181860215768821,0.5120904320299591,1.0
864,1.0,0.5336439920321357,0.13754612873669736,1.0
865,1.0,0.6229517843302065,0.06698213937066438,1.0
866,1.0,0.8851681609475465,0.4904134803465727,1.0
867,1.0,0.9797896226922879,0.8624538712633025,1.0
868,1.0,0.9974960876234682,0.9772857103157561,1.0
869,1.0,1.0,0.9974960876234682,1.0
870,1.0,1.0,1.0,1.0
871,1.0,1.0,1.0,1.0
872,1.0,1.0,1.0,1.0
873,1.0,1.0,1.0,1.0
874,1.0,0.9557321503135794,1.0,1.0
875,1.0,0.5120904320299591,1.0,1.0
876,1.0,0.18181397842311792,1.0,1.0
877,0.9557321503135794,0.5106238576542848,0.9557321503135794,1.0
878,0.5563582817163796,0.8206899339534138,0.5120904320299591,1.0
879,0.6254556967067383,0.4893761423457152,0.13754612873669736,1.0
880,0.8851681609475465,0.17931006604658611,0.022714289684243855,1.0
881,0.9797896226922879,0.5106238576542848,0.002503912376531775,1.0
882,0.9532282379370476,0.8649577836398342,0.0,1.0
883,0.5563582817163796,0.9330178606293357,0.0,1.0
884,0.6254556967067383,0.5538543693398477,0.0,1.0
885,0.8851681609475465,0.6254556967067383,0.0,1.0
886,0.9797896226922879,0.8851681609475465,0.0,1.0
887,0.9974960876234682,0.9355217730058675,0.0,1.0
888,1.0,0.5095865196534273,0.0,1.0
889,1.0,0.18181397842311792,0.0,1.0
890,1.0,0.5106238576542848,0.0,1.0
891,1.0,0.8649577836398342,0.04426784968642053,1.0
892,1.0,0.9772857103157561,0.4879095679700409,1.0
893,1.0,0.9974960876234682,0.8181860215768821,1.0
894,1.0,0.9557321503135794,0.4893761423457152,1.0
895,1.0,0.5563582817163796,0.17931006604658611,1.0
896,1.0,0.6254556967067383,0.5106238576542848,1.0
897,1.0,0.840900311261126,0.8649577836398342,1.0
898,1.0,0.5361479044086674,0.9772857103157561,1.0
899,1.0,0.578683934643786,0.9974960876234682,1.0
900,1.0,0.44152644266392604,1.0,1.0
901,1.0,0.6052453193990261,1.0,1.0
902,1.0,0.8826642485710147,1.0,1.0
903,1.0,0.9797896226922879,0.9557321503135794,1.0
904,1.0,0.9974960876234682,0.5120904320299591,1.0
905,1.0,1.0,0.13754612873669736,1.0
906,1.0,1.0,0.022714289684243855,1.0
907,1.0,1.0,0.002503912376531775,1.0
908,1.0,1.0,0.0,1.0
909,1.0,0.9557321503135794,0.0,1.0
910,1.0,0.5120904320299591,0.04426784968642053,1.0
911,1.0,0.13754612873669736,0.4879095679700409,1.0
912,1.0,0.022714289684243855,0.8624538712633025,1.0
913,0.9557321503135794,0.002503912376531775,0.9330178606293357,1.0
914,0.5120904320299591,0.0,0.5095865196534273,1.0
915,0.18181397842311792,0.0,0.13754612873669736,1.0
916,0.5106238576542848,0.0,0.022714289684243855,1.0
917,0.8649577836398342,0.0,0.046771762062952305,1.0
918,0.9772857103157561,0.0,0.4879095679700409,1.0
919,0.9974960876234682,0.0,0.8624538712633025,1.0
920,1.0,0.0,0.9772857103157561,1.0
921,1.0,0.0,0.9974960876234682,1.0
922,1.0,0.0,1.0,1.0
923,0.9557321503135794,0.0,0.9557321503135794,1.0
924,0.5563582817163796,0.0,0.5120904320299591,1.0
925,0.6254556967067383,0.0,0.18181397842311792,1.0
926,0.8851681609475465,0.04426784968642053,0.5106238576542848,1.0
927,0.9797896226922879,0.4879095679700409,0.8649577836398342,1.0
928,0.9974960876234682,0.8624538712633025,0.9772857103157561,1.0
929,1.0,0.9772857103157561,0.9974960876234682,1.0
930,1.0,0.9532282379370476,1.0,1.0
931,1.0,0.5120904320299591,1.0,1.0
932,1.0,0.18181397842311792,1.0,1.0
933,1.0,0.5106238576542848,1.0,1.0
934,1.0,0.8206899339534138,1.0,1.0
935,1.0,0.4893761423457152,1.0,1.0
936,1.0,0.13504221636016558,1.0,1.0
937,1.0,0.06698213937066438,1.0,1.0
938,1.0,0.44614563066015217,1.0,1.0
939,1.0,0.37454430329326166,1.0,1.0
940,0.9557321503135794,0.11483183905245352,0.9557321503135794,0.9557321503135794
941,0.5120904320299591,0.020210377307712083,0.5120904320299591,0.5120904320299591
942,0.18181397842311792,0.046771762062952305,0.13754612873669736,0.18181397842311792
943,0.46635600796786425,0.4879095679700409,0.022714289684243855,0.5106238576542848
944,0.42131606535621396,0.8624538712633025,0.046771762062952305,0.8649577836398342
945,0.6027414070224943,0.9330178606293357,0.4879095679700409,0.9772857103157561
946,0.8826642485710147,0.5095865196534273,0.8624538712633025,0.9974960876234682
947,0.9797896226922879,0.13754612873669736,0.9772857103157561,1.0
948,0.9974960876234682,0.022714289684243855,0.9974960876234682,1.0
949,1.0,0.002503912376531775,1.0,1.0
950,1.0,0.0,1.0,1.0
951,0.9557321503135794,0.0,0.9557321503135794,0.9557321503135794
952,0.5120904320299591,0.04426784968642053,0.5120904320299591,0.5563582817163796
953,0.13754612873669736,0.4879095679700409,0.13754612873669736,0.6254556967067383
954,0.022714289684243855,0.8624538712633025,0.022714289684243855,0.8851681609475465
955,0.002503912376531775,0.9772857103157561,0.002503912376531775,0.9797896226922879
956,0.0,0.9532282379370476,0.0,0.9532282379370476
957,0.04426784968642053,0.5120904320299591,0.0,0.5563582817163796
958,0.4879095679700409,0.13754612873669736,0.0,0.6254556967067383
959,0.8624538712633025,0.06698213937066438,0.0,0.8851681609475465
960,0.9330178606293357,0.4904134803465727,0.0,0.9797896226922879
961,0.5095865196534273,0.8624538712633025,0.0,0.9974960876234682
962,0.13754612873669736,0.9772857103157561,0.04426784968642053,1.0
963,0.022714289684243855,0.9974960876234682,0.4879095679700409,1.0
964,0.002503912376531775,1.0,0.8181860215768821,1.0
965,0.0,1.0,0.4893761423457152,1.0
966,0.0,1.0,0.13504221636016558,1.0
967,0.0,0.9557321503135794,0.022714289684243855,0.9557321503135794
968,0.0,0.5120904320299591,0.002503912376531775,0.5120904320299591
969,0.0,0.13754612873669736,0.0,0.13754612873669736
970,0.0,0.022714289684243855,0.0,0.022714289684243855
971,0.0,0.002503912376531775,0.0,0.002503912376531775
972,0.04426784968642053,0.04426784968642053,0.0,0.04426784968642053
973,0.4879095679700409,0.4879095679700409,0.0,0.4879095679700409
974,0.8624538712633025,0.8624538712633025,0.0,0.8624538712633025
975,0.9772857103157561,0.9772857103157561,0.0,0.9772857103157561
976,0.9974960876234682,0.9974960876234682,0.0,0.9974960876234682
977,1.0,1.0,0.0,1.0
978,1.0,1.0,0.04426784968642053,1.0
979,1.0,0.9557321503135794,0.4879095679700409,1.0
980,1.0,0.5563582817163796,0.8624538712633025,1.0
981,1.0,0.5811878470203178,0.9772857103157561,1.0
982,1.0,0.39725859297750554,0.9974960876234682,1.0
983,1.0,0.1616036011154058,1.0,1.0
984,1.0,0.5081199452777531,1.0,1.0
985,1.0,0.8649577836398342,0.9557321503135794,1.0
986,1.0,0.9772857103157561,0.5120904320299591,1.0
987,1.0,0.9532282379370476,0.18181397842311792,1.0
988,1.0,0.5120904320299591,0.5106238576542848,1.0
989,1.0,0.13754612873669736,0.8649577836398342,1.0
990,1.0,0.022714289684243855,0.9772857103157561,1.0
991,1.0,0.002503912376531775,0.9974960876234682,1.0
992,1.0,0.0,1.0,1.0
993,1.0,0.0,1.0,1.0
994,1.0,0.0,1.0,1.0
995,1.0,0.0,1.0,1.0
996,1.0,0.0,1.0,1.0
997,1.0,0.0,1.0,1.0
998,1.0,0.0,1.0,1.0
999,1.0,0.0,1.0,1.0
1000,1.0,0.0,1.0,1.0
1001,1.0,0.0,1.0,1.0
1002,1.0,0.0,1.0,1.0
1003,1.0,0.0,1.0,1.0
1004,1.0,0.0,1.0,1.0
1005,1.0,0.0,1.0,1.0
1006,1.0,0.0,1.0,1.0
1007,1.0,0.0,1.0,1.0
1008,1.0,0.0,1.0,1.0
1009,1.0,0.0,1.0,1.0
1010,1.0,0.0,1.0,1.0
1011,1.0,0.0,1.0,1.0
1012,1.0,0.0,1.0,1.0
1013,1.0,0.0,1.0,1.0
1014,1.0,0.0,1.0,1.0
1015,1.0,0.0,0.9557321503135794,1.0
1016,1.0,0.0,0.5120904320299591,1.0
1017,1.0,0.0,0.13754612873669736,1.0
1018,0.9557321503135794,0.04426784968642053,0.022714289684243855,1.0
1019,0.5120904320299591,0.4879095679700409,0.002503912376531775,1.0
1020,0.18181397842311792,0.8624538712633025,0.0,1.0
1021,0.5106238576542848,0.9330178606293357,0.04426784968642053,1.0
1022,0.8649577836398342,0.5538543693398477,0.4879095679700409,1.0
1023,0.9772857103157561,0.6254556967067383,0.8624538712633025,1.0
1024,0.9974960876234682,0.8851681609475465,0.9772857103157561,1.0
1025,1.0,0.9355217730058675,0.9974960876234682,1.0
1026,1.0,0.5095865196534273,0.9557321503135794,1.0
1027,1.0,0.13754612873669736,0.5120904320299591,1.0
1028,1.0,0.022714289684243855,0.13754612873669736,1.0
1029,1.0,0.046771762062952305,0.022714289684243855,1.0
1030,0.9557321503135794,0.4879095679700409,0.002503912376531775,1.0
1031,0.5563582817163796,0.8624538712633025,0.04426784968642053,1.0
1032,0.6254556967067383,0.9772857103157561,0.4879095679700409,1.0
1033,0.8851681609475465,0.9974960876234682,0.8624538712633025,1.0
1034,0.9797896226922879,1.0,0.9772857103157561,1.0
1035,0.9974960876234682,0.9557321503135794,0.9974960876234682,1.0
1036,1.0,0.5120904320299591,1.0,1.0
1037,1.0,0.13754612873669736,0.9557321503135794,1.0
1038,1.0,0.022714289684243855,0.5120904320299591,1.0
1039,1.0,0.046771762062952305,0.13754612873669736,1.0
1040,1.0,0.4879095679700409,0.022714289684243855,1.0
1041,1.0,0.8181860215768821,0.002503912376531775,1.0
1042,1.0,0.4893761423457152,0.0,1.0
1043,1.0,0.13504221636016558,0.0,1.0
1044,1.0,0.022714289684243855,0.0,1.0
1045,1.0,0.002503912376531775,0.0,1.0
1046,1.0,0.0,0.0,1.0
1047,1.0,0.0,0.0,1.0
1048,1.0,0.0,0.0,1.0
1049,1.0,0.0,0.0,1.0
1050,1.0,0.0,0.0,1.0
1051,1.0,0.0,0.0,1.0
1052,1.0,0.0,0.0,1.0
1053,1.0,0.0,0.0,1.0
1054,1.0,0.0,0.0,1.0
1055,1.0,0.0,0.0,1.0
1056,1.0,0.0,0.0,1.0
1057,1.0,0.0,0.0,1.0
1058,1.0,0.0,0.0,1.0
